交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
27,255,G7509,658,773,上海,宁波
27,256,G7514,794,920,宁波,上海
27,56,G7052,939,1064,上海,南京
27,12,G7023,1080,1179,南京,上海
28,306,D5659,803,908,合肥,安庆
28,307,D5660,936,1041,安庆,合肥
28,286,D5662,1082,1187,合肥,安庆
28,287,D5665,1225,1331,安庆,合肥
29,113,G7031,354,474,南京,上海
29,106,G7036,490,614,上海,南京
29,107,G7111,629,748,南京,上海
29,7,G7014,780,879,上海,南京
30,204,G7325,510,753,上海,温州南
30,205,G7326,783,985,温州南,上海
31,320,G9402/3,831,1027,上海,合肥
31,321,G9404/1,1066,1236,合肥,上海
32,270,D5532/3,949,1110,南京,南通
32,271,D5544/1,1168,1320,南通,南京
33,218,DJ7725,287,333,上海,杭州
33,184,G7358,370,456,杭州,上海
33,259,G7549,490,622,上海,宁波
33,174,G7510,684,807,宁波,上海
34,163,G7248/9,794,979,上海,合肥
34,142,G7166/3,1038,1225,合肥,上海
35,145,G7266/3,872,1046,合肥,上海
35,237,G7196/7/2,1074,1225,上海,合肥
36,22,G7016,840,941,上海,南京
36,24,G7019,960,1060,南京,上海
36,188,G7359,1074,1171,上海,杭州
36,189,G7352,1200,1291,杭州,上海
37,300,D5607,1010,1136,南京,安庆
37,301,D5610,1156,1270,安庆,南京
38,190,G7501,410,687,上海,苍南
38,156,G7322,728,944,苍南,上海
39,145,G7266/3,872,1046,合肥,上海
39,194,G7196/7,1074,1225,上海,合肥
40,8,G7015,840,940,南京,上海
40,10,G7020,960,1059,上海,南京
40,57,G7065,1092,1220,南京,上海
40,165,G7070,1240,1360,上海,南京
41,40,G7276/7/6,852,1079,上海,淮南东
41,41,G7275/8/5,1128,1318,淮南东,上海
42,324,G9501,490,599,合肥,安庆
42,305,D5656,676,781,安庆,合肥
43,121,G7240/1,654,883,上海,六安
43,122,G7242/39,925,1151,六安,上海
44,92,G7084/5,517,758,上海,安庆
44,93,G7142/39,796,1038,安庆,上海
45,326,G9503,747,851,合肥,安庆
45,327,G9504,871,973,安庆,合肥
45,328,G9505,1005,1118,合肥,安庆
45,329,G9506,1138,1233,安庆,合肥
46,155,G7656/7,934,1108,杭州,合肥
46,151,G7658/5,1128,1302,合肥,杭州
47,336,D9515,868,905,南京,芜湖
47,147,G7284/1,938,1083,芜湖,上海
47,229,G7391/4,1098,1304,上海,南京
48,72,G7032,353,474,上海,南京
48,223,G7507,496,728,南京,宁波
48,224,G7512,748,872,宁波,上海
49,141,G7164/5,787,965,上海,合肥
49,164,G7250/47,997,1190,合肥,上海
50,228,G7393/2,454,661,南京,上海
50,146,G7282/3,693,854,上海,芜湖
50,337,D9516,925,962,芜湖,南京
51,242,G7461,664,884,上海,温州南
51,243,G7464,904,1047,温州南,杭州
51,210,G7312,1080,1140,杭州,上海
52,302,DJ8697,300,390,南京,安庆
52,303,D5652,411,522,安庆,合肥
52,304,D5655,542,647,合肥,安庆
52,292,D5604,688,808,安庆,南京
53,1,G7001,420,520,南京,上海
53,38,G7038,545,668,上海,南京
54,9,G7017,900,1000,南京,上海
54,33,G7056,1046,1165,上海,南京
55,118,G7238/5,840,1031,合肥,上海
55,119,G7256/7,1053,1242,上海,合肥
56,17,G7005,540,639,南京,上海
56,19,G7010,660,759,上海,南京
56,278,D5516/7,773,912,南京,南通
56,279,D5528/5,936,1073,南通,南京
57,131,G7092/3,828,1073,上海,安庆
57,132,G7094/1,1128,1368,安庆,上海
58,63,G7121,1015,1137,南京,上海
58,111,G7066,1208,1329,上海,南京
59,126,G7140/1,904,1150,上海,安庆
59,315,G9248/5,1182,1404,安庆,上海
60,166,DJ7699,310,378,南京,上海
60,230,G7395/8,447,660,上海,南京
61,180,G7308,892,951,杭州,上海
61,90,G7116,974,1095,上海,南京
61,134,G7099,1125,1257,南京,上海
61,183,G7315,1290,1348,上海,杭州
62,99,G7053,790,915,南京,上海
62,136,G7218/9,929,1073,上海,芜湖
62,137,D5644,1095,1132,芜湖,南京
63,74,G7046,740,852,上海,南京
63,75,G7057,867,988,南京,上海
63,11,G7022,1020,1121,上海,南京
63,13,G7025,1140,1239,南京,上海
64,109,G7119,983,1105,南京,上海
64,64,G7124,1169,1288,上海,南京
65,227,G7558,426,492,杭州,上海
65,177,G7351,578,667,上海,杭州
66,225,G7517,896,1011,上海,宁波
66,226,G7522,1035,1166,宁波,上海
67,65,G7101,371,500,南京,上海
67,66,G7104,534,650,上海,南京
68,244,G7463,1069,1217,杭州,温州南
68,245,G7466,1233,1370,温州南,杭州
69,16,G7003,480,579,南京,上海
69,18,G7008,600,699,上海,南京
69,298,D5603,715,841,南京,安庆
69,299,D5606,860,992,安庆,南京
70,89,G7115,810,932,南京,上海
70,123,G7064,975,1100,上海,南京
71,198,G7317/20,694,837,上海,宜兴
71,199,G7319/8,863,1019,宜兴,上海
71,200,G7311,1047,1119,上海,杭州
71,201,G7314,1142,1203,杭州,上海
72,127,G7088/9,774,1014,上海,安庆
72,128,G7090/87,1034,1268,安庆,上海
73,211,DJ7731,291,445,杭州,温州南
73,212,G7568,480,637,温州南,杭州
74,293,D5605,828,954,南京,安庆
74,294,D5608,974,1094,安庆,南京
75,114,G7232/3,495,725,上海,六安
75,236,G7198/5/2,793,1032,六安,上海
76,143,G7258/5,461,657,合肥,上海
76,144,G7264/5,677,852,上海,合肥
77,223,G7507,496,728,南京,宁波
77,148,G7608,778,947,宁波,南京
78,20,G7011,720,819,南京,上海
78,62,G7050,870,990,上海,南京
78,25,G7021,1020,1121,南京,上海
78,27,G7026,1140,1240,上海,南京
79,322,G9408/5,913,1064,合肥,上海
79,323,G9406/7,1089,1276,上海,合肥
80,310,G9232/3,385,597,上海,铜陵
80,311,G9234/1,615,800,铜陵,上海
81,249,G7503,484,666,上海,台州
81,250,G7542,712,916,台州,上海
82,288,DJ8698,312,402,合肥,南京
82,289,D5641,420,463,南京,芜湖
82,83,G7150/47,498,664,芜湖,上海
82,144,G7264/5,677,852,上海,合肥
83,35,G7103,439,565,南京,上海
83,197,G7180,615,698,上海,南京
84,73,G7045,569,696,南京,上海
84,6,G7012,720,819,上海,南京
85,114,G7232/3,495,725,上海,六安
85,193,G7198/5,793,1032,六安,上海
86,280,D5536/7,1093,1241,南京,南通
86,281,D5548/5,1261,1408,南通,南京
87,344,D9526/7,1037,1186,南京,南通
87,345,D9528/5,1209,1357,南通,南京
88,289,D5641,420,463,南京,芜湖
88,290,D5642,482,525,芜湖,南京
88,95,G7107,550,678,南京,上海
88,84,G7108,700,824,上海,南京
89,312,G9236/7,864,1080,上海,池州
89,313,G9238/5,1110,1345,池州,上海
90,129,G7080/1,464,712,上海,安庆
90,130,G7138/5,743,982,安庆,上海
91,157,G7345,780,942,杭州,苍南
91,262,G7538,1004,1223,苍南,杭州
92,47,G7097,1120,1244,南京,上海
92,58,G7030,1260,1379,上海,南京
93,91,G7123,1114,1230,南京,上海
93,48,G7098,1265,1378,上海,南京
94,133,G7100,885,1011,上海,南京
94,231,G7397/6,1094,1284,南京,上海
95,87,G7105,518,644,南京,上海
95,88,G7106,665,778,上海,南京
96,217,G7341,360,549,杭州,苍南
96,172,G7624,593,769,苍南,杭州
97,342,D9522/3,600,774,南京,南通
97,343,D9524/1,853,1014,南通,南京
98,276,D5526/7,842,1005,南京,南通
98,277,D5538/5,1055,1210,南通,南京
99,178,G7304,690,759,杭州,上海
99,68,G7112,793,916,上海,南京
99,149,G7613,982,1075,南京,杭州
100,253,G9311,1128,1266,上海,衢州
100,317,G9312/2,1286,1407,衢州,上海
101,120,G7228/5,480,612,合肥,上海
101,117,G7236/7,640,819,上海,合肥
102,28,DJ7715,301,388,南京,上海
102,15,G7002,420,525,上海,南京
102,291,D5601,545,665,南京,安庆
102,292,D5604,688,808,安庆,南京
103,272,D5562/3,331,380,南京,扬州
103,273,D5564/1,405,457,扬州,南京
103,274,D5506/7,480,635,南京,南通
103,275,D5518/5,655,807,南通,南京
104,96,G7148/9,815,982,上海,芜湖
104,97,G7288/5,1017,1207,芜湖,上海
105,264,D5502/3,420,573,南京,南通
105,265,D5514/1,600,764,南通,南京
106,100,G7252/3,944,1077,上海,合肥
106,101,G7254/1,1103,1288,合肥,上海
107,49,G7037,400,538,南京,上海
107,50,G7202,557,610,上海,无锡
107,51,G7201,630,691,无锡,上海
107,81,G7110,766,895,上海,南京
108,21,G7013,780,879,南京,上海
108,23,G7018,900,1005,上海,南京
108,25,G7021,1020,1121,南京,上海
108,78,G7062,1172,1293,上海,南京
109,69,G7061,947,1070,南京,上海
109,94,G7120,1089,1209,上海,南京
110,181,G7365,967,1105,上海,江山
110,182,G7366,1126,1270,江山,上海
111,251,G7541,361,550,上海,台州
111,252,G7508,565,747,台州,上海
112,85,G7117,882,1004,南京,上海
112,86,G7118,1038,1159,上海,南京
113,168,G7609,833,980,南京,宁波
113,112,G7584,1013,1281,宁波,南京
114,116,G7043,491,618,南京,上海
114,44,G7044,646,764,上海,南京
115,314,G9246/7,921,1163,上海,安庆
115,315,G9248/5,1182,1404,安庆,上海
116,179,G7305,810,876,上海,杭州
116,215,G7567,937,1093,杭州,温州南
116,216,G7340,1114,1324,温州南,上海
117,257,G7519,952,1075,上海,宁波
117,258,G7524,1094,1217,宁波,上海
118,152,G7369,389,472,杭州,丽水
118,153,G7632/3,488,737,丽水,合肥
118,154,G7634/1,759,911,合肥,杭州
119,238,G7419,990,1111,合肥,黄山北
119,239,G7420,1140,1248,黄山北,合肥
120,82,G7063,975,1100,南京,上海
120,54,G7204,1132,1188,上海,无锡
120,55,G7203,1212,1273,无锡,上海
120,102,G7096,1310,1410,上海,南京
121,12,G7023,1080,1179,南京,上海
121,206,G7126,1230,1353,上海,南京
122,79,G7102,440,565,上海,南京
122,80,G7109,595,720,南京,上海
123,234,G7417/2,785,893,合肥,黄山北
123,192,G7418,933,1034,黄山北,合肥
123,308,D5663,1064,1175,合肥,安庆
123,309,D5664,1195,1300,安庆,合肥
124,103,G7127,800,936,南京,上海
124,46,G7054,980,1100,上海,南京
125,213,G7379,667,779,杭州,丽水
125,214,G7380,799,916,丽水,杭州
126,330,D9509,495,541,南京,芜湖
126,331,D9510,562,599,芜湖,南京
126,332,D9511,620,663,南京,芜湖
126,333,D9512,683,726,芜湖,南京
126,334,D9513,745,782,南京,芜湖
126,335,D9514,805,848,芜湖,南京
127,59,G7039,434,554,南京,上海
127,60,G7040,594,712,上海,南京
128,168,G7609,833,980,南京,宁波
128,260,G7550,1060,1170,宁波,上海
128,14,G7028,1200,1299,上海,南京
129,232,G7413,470,571,合肥,黄山北
129,233,G7414,593,701,黄山北,合肥
129,326,G9503,747,851,合肥,安庆
129,327,G9504,871,973,安庆,合肥
130,218,DJ7725,287,333,上海,杭州
130,261,G7556,408,483,杭州,上海
130,42,G7206,505,546,上海,苏州
130,43,G7205,564,603,苏州,上海
131,222,DJ7698,306,374,上海,南京
131,37,G7035,391,515,南京,上海
131,3,G7006,540,639,上海,南京
131,5,G7009,660,759,南京,上海
132,218,DJ7725,287,333,上海,杭州
132,219,G7361,350,444,杭州,江山
132,220,G7364,459,636,江山,上海
133,104,G7152/3,952,1124,上海,芜湖
133,105,G7220/17,1158,1324,芜湖,上海
134,34,DJ7716,305,408,上海,南京
134,159,G7643,424,653,南京,丽水
134,160,G7348,679,844,丽水,上海
135,195,G7301,395,460,上海,杭州
135,196,G7302,478,543,杭州,上海
135,98,G7042,605,726,上海,南京
135,135,G7229,779,902,南京,上海
136,124,G7072/3,348,611,上海,安庆
136,125,G7134/1,632,870,安庆,上海
137,167,G7604,730,811,杭州,南京
137,45,G7055,834,951,南京,上海
137,209,G7309,982,1063,上海,杭州
137,318,G9313,1085,1160,杭州,衢州
137,319,G9314,1182,1269,衢州,杭州
138,70,G7058,1093,1220,上海,南京
138,71,G7069,1241,1360,南京,上海
139,240,G7427,1083,1193,合肥,安庆
139,295,D5666,1249,1348,安庆,合肥
140,268,D5512/3,555,698,南京,南通
140,269,D5524/1,714,862,南通,南京
