交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
64,378,G7369,659,788,杭州东,丽水
64,449,G7380,799,811,丽水,缙云西
64,450,G7380/1,820,916,缙云西,杭州东
64,451,G7567,937,1093,杭州东,温州南
64,231,G7668,1123,1311,温州南,杭州东
65,366,G7175/1,553,648,南京南,上海虹桥
65,484,G7461,664,682,上海虹桥,金山北
65,485,G7461/1,692,884,金山北,温州南
65,249,G7626,945,1127,温州南,湖州
65,224,G7642/1,1183,1241,湖州,南京南
66,366,G7175/1,553,648,南京南,上海虹桥
66,484,G7461,664,682,上海虹桥,金山北
66,485,G7461/1,692,884,金山北,温州南
66,273,G7636,993,1176,温州南,湖州
66,224,G7642/1,1183,1241,湖州,南京南
67,363,G7162/1,572,607,合肥南,全椒
67,364,G7162/2,614,738,全椒,昆山南
67,365,G7162/3,746,764,昆山南,上海虹桥
67,130,G7305,810,876,上海虹桥,杭州
67,135,G7360,937,1041,杭州,上海
67,104,G7256/7,1053,1242,上海,合肥南
68,352,G7240,654,673,上海,昆山南
68,353,G7240/1,679,876,昆山南,六安
68,443,G7158,975,1003,六安,合肥南
68,89,G7254/1,1103,1288,合肥南,上海
69,350,G7412/1,577,616,合肥,六安
69,348,G7234,749,773,六安,合肥南
69,349,G7234/1,782,970,合肥南,上海
69,100,G7222/3,1012,1199,上海,合肥
70,346,G7232,495,541,上海,无锡新区
70,347,G7232/1,547,725,无锡新区,六安
70,354,G7242,918,946,六安,合肥南
70,355,G7242/1,955,1009,合肥南,南京南
70,356,G7242/2,1023,1150,南京南,上海
71,343,G7268/1,688,721,合肥,淮南东
71,193,G7571,740,919,淮南东,无锡
71,192,G7142/1,988,1038,无锡,上海虹桥
71,110,G7156/7,1106,1330,上海虹桥,合肥
72,337,G7148,815,982,上海虹桥,芜湖
72,182,D9518,1060,1103,芜湖,南京南
72,122,G7603,1130,1218,南京南,杭州东
72,458,G7340/1,1265,1324,杭州东,上海虹桥
73,329,G7202,559,610,上海,无锡
73,195,G7572/2,722,801,无锡,南京南
73,179,D9515,868,905,南京南,芜湖
73,204,G7088/1,939,1014,芜湖,安庆
73,357,G7090,1034,1274,安庆,上海
74,329,G7202,559,610,上海,无锡
74,214,G7221/1,681,739,无锡,上海
74,7,G7014,780,879,上海,南京
74,9,G7017,900,1000,南京,上海
74,11,G7022,1020,1121,上海,南京
74,13,G7025,1140,1239,南京,上海
75,327,G7206,506,547,上海,苏州
75,328,G7205,564,603,苏州,上海
75,102,G7236/7,640,819,上海,合肥南
75,103,G7238/5,840,1031,合肥南,上海
75,334,G7208,1042,1075,上海,苏州
75,335,G7207,1100,1145,苏州,上海
76,322,G7276,852,1040,上海,合肥
76,323,G7276/1,1046,1079,合肥,淮南东
76,324,G7275,1128,1137,淮南东,水家湖
76,325,G7275/1,1147,1232,水家湖,南京南
76,326,G7275/2,1239,1318,南京南,上海
77,317,G9246,921,941,上海,昆山南
77,318,G9246/1,948,1163,昆山南,安庆
77,577,G9248,1182,1399,安庆,上海
78,313,G7537,689,883,上海虹桥,台州
78,229,G7669/2,948,998,台州,温州南
78,455,G7338,1078,1288,温州南,上海虹桥
79,312,G576,504,703,上海虹桥,六安
79,426,G7198,794,822,六安,合肥南
79,444,G7158/1,1012,1094,合肥南,镇江
79,445,G7158/2,1101,1206,镇江,上海虹桥
80,306,G2342/1,635,856,杭州东,新余北
80,307,G2342/2,862,937,新余北,长沙南
80,301,G1364,1002,1205,长沙南,衢州
80,467,G7384,1275,1355,衢州,杭州东
81,300,G1349,648,875,上海虹桥,南昌西
81,308,G2344/3,995,1097,南昌西,衢州
81,396,G7650,1128,1167,衢州,义乌
81,261,G1640/1,1258,1363,义乌,上海虹桥
82,297,G1621,480,647,合肥南,上饶
82,282,G1509/1,741,795,上饶,黄山北
82,476,G7416,835,957,黄山北,合肥南
83,294,G268,785,985,合肥南,济南西
83,315,G145/1,992,1140,济南西,南京南
83,222,G7596/2,1308,1363,南京南,合肥南
84,292,G7684,550,727,合肥南,绍兴北
84,257,G7516/1,898,989,绍兴北,上海虹桥
84,156,G7196/7,1074,1225,上海虹桥,合肥南
85,290,G1481,688,787,南京南,杭州东
85,412,G7621,826,850,杭州东,诸暨
85,413,G7621/1,867,1000,诸暨,温州南
85,351,G7630,1148,1372,温州南,南京南
86,290,G1481,688,787,南京南,杭州东
86,412,G7621,826,850,杭州东,诸暨
86,413,G7621/1,867,1000,诸暨,温州南
86,402,G7628,1165,1377,温州南,南京南
87,287,G7388/1,1052,1151,上海虹桥,诸暨
87,288,G7388/2,1161,1225,诸暨,衢州
87,169,G9312,1286,1407,衢州,上海虹桥
88,284,G7386/1,654,788,上海虹桥,全椒
88,285,G7386/2,795,836,全椒,合肥南
88,276,G7618,938,1129,合肥南,义乌
88,397,G7650/1,1174,1188,义乌,诸暨
88,262,G1640/4,1285,1363,诸暨,上海虹桥
89,275,G7546/1,871,932,杭州东,上海虹桥
89,298,G7545,947,1070,上海虹桥,宁波
89,299,G7545/1,1087,1199,宁波,温州南
89,490,G7466,1233,1365,温州南,杭州东
90,269,G7325,510,647,上海虹桥,义乌
90,390,G7348/1,745,759,义乌,诸暨
90,391,G7348/2,766,844,诸暨,上海虹桥
90,82,G7116,974,1095,上海虹桥,南京
90,83,G7123,1114,1230,南京,上海虹桥
91,268,G360,516,757,上海虹桥,郑州东
91,265,G1820,805,1007,郑州东,南京南
91,316,G145/2,1145,1233,南京南,上海虹桥
92,263,G1802,374,462,上海虹桥,南京南
92,320,G9252/1,508,629,南京南,上海虹桥
92,433,G7317,694,837,上海虹桥,宜兴
92,434,G7319,863,875,宜兴,长兴
92,435,G7319/1,881,1019,长兴,上海虹桥
93,256,G7501,410,609,上海虹桥,温岭
93,225,G7665/2,728,766,温岭,温州南
93,441,G7326,783,985,温州南,上海虹桥
94,252,G7539,855,1050,上海虹桥,温岭
94,202,G7578/4,1073,1130,温岭,温州南
94,417,G7536,1162,1343,温州南,杭州东
94,260,G1660/2,1351,1398,杭州东,上海虹桥
95,248,G7349,450,642,南京南,义乌
95,270,G7325/1,650,715,义乌,丽水
95,449,G7380,799,811,丽水,缙云西
95,450,G7380/1,820,916,缙云西,杭州东
95,227,G7660/1,970,1048,杭州东,南京南
96,248,G7349,450,642,南京南,义乌
96,272,G7638/1,655,771,义乌,温州南
96,486,G7464,904,986,温州南,金华南
96,393,G7644,1013,1161,金华南,南京南
97,246,G7587,468,654,南京南,杭州东
97,127,G7604,730,811,杭州东,南京南
97,554,D5605,830,950,南京南,安庆
97,555,D5608,968,1088,安庆,南京南
98,244,G7674/2,718,783,南京南,合肥南
98,148,G7566/3,826,1086,合肥南,杭州东
98,422,G7685/2,1104,1129,杭州东,诸暨
98,423,G7316,1163,1187,诸暨,杭州东
98,304,G1326/3,1196,1256,杭州东,上海虹桥
98,336,G7128,1270,1336,上海虹桥,常州
98,236,G7350/2,1362,1408,常州,南京南
99,244,G7674/2,718,783,南京南,合肥南
99,567,D5659,807,912,合肥南,安庆
99,568,D5660,937,1042,安庆,合肥南
99,119,G7658/5,1128,1302,合肥南,杭州东
99,232,G7668/1,1313,1394,杭州东,南京南
100,243,G7674/1,617,712,杭州东,南京南
100,177,D9513,745,782,南京南,芜湖
100,187,G7136/1,794,869,芜湖,安庆
100,568,D5660,937,1042,安庆,合肥南
100,162,G9404/1,1066,1236,合肥南,上海虹桥
100,157,G7555,1252,1327,上海虹桥,杭州东
101,241,G7611,530,687,南京南,宁波
101,462,G7512,748,872,宁波,上海虹桥
101,340,G7152,952,1005,上海虹桥,惠山
101,341,G7152/1,1013,1130,惠山,芜湖
101,585,D9520,1200,1238,芜湖,南京南
102,238,G7689/1,565,773,杭州东,苍南
102,494,G7468,787,797,苍南,鳌江
102,495,G7468/1,805,948,鳌江,诸暨
102,496,G7468/2,958,983,诸暨,杭州东
102,436,G9515,1043,1102,杭州东,宁波
102,437,G9516,1164,1231,宁波,杭州东
103,237,G7689,480,563,南京南,杭州东
103,491,G7467,578,601,杭州东,诸暨
103,492,G7467/1,617,730,诸暨,温州南
103,293,G7682,922,1121,温州南,湖州
103,250,G7626/1,1129,1189,湖州,南京南
104,221,G7511,713,905,上海虹桥,温岭
104,202,G7578/4,1073,1130,温岭,温州南
104,417,G7536,1162,1343,温州南,杭州东
104,418,G7536/1,1350,1398,杭州东,上海虹桥
105,220,G7506/1,636,695,杭州东,上海虹桥
105,111,G7164/5,787,965,上海虹桥,合肥南
105,258,G7664,982,1145,合肥南,杭州东
105,309,G2344/5,1191,1257,杭州东,宁波
105,517,G7534,1282,1301,宁波,余姚北
105,518,G7534/1,1307,1347,余姚北,杭州东
106,219,G7598,626,821,合肥南,嘉兴南
106,201,G7578/2,896,985,嘉兴南,宁波
106,463,G7522,1035,1054,宁波,余姚北
106,522,G7550/2,1060,1101,余姚北,杭州东
106,118,G7652/3,1121,1271,杭州东,合肥南
107,217,G7378/1,771,833,上海虹桥,杭州东
107,451,G7567,937,1093,杭州东,温州南
107,452,G7528,1118,1351,温州南,上海虹桥
108,198,G7355/1,646,720,杭州东,衢州
108,345,G7356,736,939,衢州,常州
108,199,G7585,966,1135,常州,余姚北
108,518,G7534/1,1307,1347,余姚北,杭州东
109,197,G7355,455,640,南京,杭州东
109,233,G7332/1,650,711,杭州东,上海虹桥
109,73,G7110,766,895,上海虹桥,南京
109,33,G7059,905,1019,南京,上海
109,34,G7056,1046,1165,上海,南京
110,196,G7572/3,803,917,南京南,淮南东
110,344,G7267,935,1159,淮南东,上海
110,38,G7068,1219,1341,上海,南京南
111,188,G7076,383,549,上海,芜湖
111,583,D9510,562,599,芜湖,南京南
111,109,G7229,779,902,南京南,上海
112,179,D9515,868,905,南京南,芜湖
112,338,G7288,1017,1103,芜湖,丹阳
112,247,G7588/3,1283,1324,丹阳,南京南
113,179,D9515,868,905,南京南,芜湖
113,208,G7092/1,993,1068,芜湖,安庆
113,209,G7094,1128,1307,安庆,常州
113,236,G7350/2,1362,1408,常州,南京南
114,176,D9511,620,663,南京南,芜湖
114,584,D9512,689,732,芜湖,南京南
114,259,G7670/2,773,876,南京南,淮南东
114,420,G7685,900,933,淮南东,合肥
114,421,G7685/1,939,1094,合肥,杭州东
114,422,G7685/2,1104,1129,杭州东,诸暨
114,398,G7650/2,1194,1310,诸暨,南京南
115,176,D9511,620,663,南京南,芜湖
115,191,G7084/1,677,752,芜湖,安庆
115,210,G7146,832,975,安庆,镇江
115,211,G7146/1,981,1073,镇江,上海虹桥
115,96,G7122,1143,1269,上海虹桥,南京南
116,171,G9232/3,385,597,上海虹桥,铜陵
116,172,G9234/1,615,800,铜陵,上海虹桥
116,130,G7305,810,876,上海虹桥,杭州
116,131,G7308,892,951,杭州,上海虹桥
117,170,D5495,435,463,合肥南,六安
117,362,G7162,535,559,六安,合肥南
117,296,G1601,565,734,合肥南,上饶
117,282,G1509/1,741,795,上饶,黄山北
117,476,G7416,835,957,黄山北,合肥南
118,170,D5495,435,463,合肥南,六安
118,314,G266,490,529,六安,合肥
118,350,G7412/1,577,616,合肥,六安
118,348,G7234,749,773,六安,合肥南
118,424,G7417,785,893,合肥南,黄山北
118,425,G7418,967,1061,黄山北,合肥南
119,168,DJ8697,300,390,南京南,安庆
119,564,D5652,409,520,安庆,合肥南
119,216,G7378,567,747,合肥南,上海虹桥
119,217,G7378/1,771,833,上海虹桥,杭州东
119,377,G7608/1,849,947,杭州东,南京南
120,166,0G7307,348,415,南京南,溧阳
120,431,G7307,426,494,溧阳,杭州
120,432,G7307/1,514,583,杭州,上海虹桥
120,141,G7180,615,698,上海虹桥,南京南
121,165,0D5645,342,413,南京南,马鞍山东
121,406,D5646,430,448,马鞍山东,南京南
121,264,G1802/1,464,699,南京南,郑州东
121,265,G1820,805,1007,郑州东,南京南
122,160,DJ8698,312,402,合肥南,南京南
122,414,G7505,433,659,南京南,宁波
122,415,G7510,684,805,宁波,上海虹桥
122,161,G9402/3,831,1027,上海虹桥,合肥南
123,158,G7556,408,483,杭州东,上海虹桥
123,519,G7549,490,618,上海虹桥,宁波
123,403,G7678,720,772,宁波,杭州东
124,154,G7395/8,447,660,上海虹桥,南京南
124,394,G7609,833,980,南京南,宁波
124,521,G7550/1,1035,1054,宁波,余姚北
124,464,G7522/1,1060,1166,余姚北,上海虹桥
125,151,G7558,426,492,杭州东,上海虹桥
125,283,G212,523,745,上海虹桥,曲阜东
125,278,G163/1,816,947,曲阜东,南京南
125,117,G7613,982,1075,南京南,杭州东
126,150,DJ7698,306,374,上海虹桥,南京南
126,47,G7037,400,538,南京南,上海
126,329,G7202,559,610,上海,无锡
126,330,G7201,630,687,无锡,上海
126,32,G7048,745,874,上海,南京
126,76,G7117,882,1004,南京,上海虹桥
127,149,G7564/5,514,773,杭州东,合肥南
127,163,G9408/5,913,1064,合肥南,上海虹桥
127,465,G7381,1155,1206,上海虹桥,杭州东
128,147,DJ7725,287,333,上海虹桥,杭州东
128,459,G7341,360,503,杭州东,温州南
128,460,G7341/1,513,549,温州南,苍南
128,380,G7322,728,942,苍南,上海虹桥
129,147,DJ7725,287,333,上海虹桥,杭州东
129,459,G7341,360,503,杭州东,温州南
129,460,G7341/1,513,549,温州南,苍南
129,277,G164,614,771,苍南,义乌
129,400,G7334/1,798,847,义乌,海宁西
129,401,G7334/2,854,908,海宁西,上海虹桥
130,139,G7301,395,460,上海虹桥,杭州
130,140,G7302,478,543,杭州,上海虹桥
130,361,G7132,581,813,上海虹桥,安庆
130,561,D5606,854,986,安庆,南京南
130,266,G1820/1,1009,1092,南京南,上海虹桥
131,129,G7304,690,759,杭州,上海虹桥
131,217,G7378/1,771,833,上海虹桥,杭州东
131,291,G1484/3,983,1073,杭州东,南京南
131,155,G7397/6,1094,1284,南京南,上海虹桥
131,132,G7315,1290,1348,上海虹桥,杭州
132,128,G7351,578,667,上海,杭州
132,129,G7304,690,759,杭州,上海虹桥
132,416,G7515,840,955,上海虹桥,宁波
132,254,G7520,976,1133,宁波,昆山南
132,332,G7204/1,1159,1188,昆山南,无锡
132,333,G7203,1214,1269,无锡,上海
133,127,G7604,730,811,杭州东,南京南
133,394,G7609,833,980,南京南,宁波
133,230,G7590,1002,1127,宁波,上海虹桥
133,509,G7535,1141,1195,上海虹桥,杭州东
133,510,G7535/1,1205,1258,杭州东,宁波
133,517,G7534,1282,1301,宁波,余姚北
133,518,G7534/1,1307,1347,余姚北,杭州东
134,127,G7604,730,811,杭州东,南京南
134,279,G163/2,949,1033,南京南,杭州东
134,408,G7623,1056,1082,杭州东,诸暨
134,409,G7623/1,1088,1210,诸暨,温州南
134,490,G7466,1233,1365,温州南,杭州东
135,126,DJ7699,310,378,南京南,上海虹桥
135,456,G7333,389,596,上海虹桥,温州南
135,411,G7624/1,635,769,温州南,杭州东
135,377,G7608/1,849,947,杭州东,南京南
136,120,G7634/1,759,911,合肥南,杭州东
136,121,G7656/7,934,1108,杭州东,合肥南
136,482,G7423,1145,1246,合肥南,黄山北
136,483,G7422,1265,1359,黄山北,合肥南
137,115,G7266/3,872,1046,合肥南,上海
137,213,G7292,1064,1261,上海,徐州东
137,295,G271/1,1320,1409,徐州东,合肥南
138,109,G7229,779,902,南京南,上海
138,317,G9246,921,941,上海,昆山南
138,430,G7198/4,1015,1032,昆山南,上海虹桥
138,153,G7391/4,1098,1304,上海虹桥,南京南
139,109,G7229,779,902,南京南,上海
139,44,G7054,980,1100,上海,南京
139,45,G7097,1120,1244,南京,上海
139,52,G7030,1260,1379,上海,南京南
140,109,G7229,779,902,南京南,上海
140,50,G7052,939,1064,上海,南京
140,51,G7065,1092,1220,南京,上海
140,125,G7070,1240,1360,上海,南京南
141,105,G7228/5,480,612,合肥南,上海
141,370,G7296,760,897,上海,蚌埠南
141,371,G7296/1,906,944,蚌埠南,徐州东
141,372,G7296/2,953,999,徐州东,淮北
141,373,G7454,1020,1160,淮北,合肥南
142,101,G7043,491,618,南京南,上海
142,212,G130,675,863,上海,徐州东
142,267,G411/1,878,1045,徐州东,上海虹桥
142,319,G9250,1081,1210,上海虹桥,南京南
143,99,G7031,354,474,南京南,上海
143,190,G7084,512,675,上海,芜湖
143,584,D9512,689,732,芜湖,南京南
144,97,G7029,336,450,南京,上海
144,2,G7004,480,579,上海,南京
144,184,D9522/3,600,774,南京,南通
144,185,D9524/1,853,1014,南通,南京
145,94,G7114,847,967,上海虹桥,南京
145,95,G7119,983,1105,南京,上海虹桥
145,507,G9311,1125,1179,上海虹桥,杭州东
145,508,G9311/1,1185,1266,杭州东,衢州
145,175,G9312,1286,1407,衢州,上海虹桥
146,93,G7111,629,748,南京,上海虹桥
146,217,G7378/1,771,833,上海虹桥,杭州东
146,240,G7690/1,964,1069,杭州东,南京南
146,375,G7298/1,1093,1165,南京南,上海
146,70,G7062,1172,1293,上海,南京
147,92,G7036,490,614,上海,南京
147,5,G7009,660,759,南京,上海
147,203,G7088,774,937,上海,芜湖
147,338,G7288,1017,1103,芜湖,丹阳
147,339,G7288/1,1109,1207,丹阳,上海
148,91,G7127,800,936,南京南,上海虹桥
148,514,G7519,952,1075,上海虹桥,宁波
148,515,G7524,1094,1217,宁波,上海虹桥
148,144,G7126,1230,1353,上海虹桥,南京南
149,85,G7107,550,678,南京,上海虹桥
149,75,G7108,700,824,上海虹桥,南京
149,541,D5526,842,1005,南京,南通
149,542,D5538,1055,1210,南通,南京
150,81,G7115,810,932,南京,上海虹桥
150,82,G7116,974,1095,上海虹桥,南京
150,108,G7099,1125,1257,南京,上海
150,46,G7098,1265,1378,上海,南京
151,80,G7106,665,778,上海虹桥,南京
151,87,G7053,790,915,南京,上海
151,88,G7252/3,944,1077,上海,合肥南
151,311,G578/1,1096,1246,合肥南,上海虹桥
151,157,G7555,1252,1327,上海虹桥,杭州东
151,499,G7462/1,1340,1385,杭州东,上海虹桥
152,79,G7105,518,644,南京,上海虹桥
152,511,G7509,658,773,上海虹桥,宁波
152,379,G7518,928,1045,宁波,上海虹桥
152,84,G7120,1089,1209,上海虹桥,南京
153,75,G7108,700,824,上海虹桥,南京
153,43,G7055,834,951,南京,上海
153,106,G7064,975,1100,上海,南京南
153,122,G7603,1130,1218,南京南,杭州东
